country_code,postal_code,place_name,latitude,longitude
HU,1088,Budapest,47.4984,19.0404
HU,1089,Budapest,47.4984,19.0404
HU,1091,Budapest,47.4984,19.0404
HU,1092,Budapest,47.4984,19.0404
HU,1093,Budapest,47.4984,19.0404
HU,1094,Budapest,47.4984,19.0404
HU,1095,Budapest,47.4984,19.0404
HU,1096,Budapest,47.4984,19.0404
HU,1097,Budapest,47.4984,19.0404
HU,1098,Budapest,47.4984,19.0404
HU,1101,Budapest,47.4984,19.0404
HU,1102,Budapest,47.4984,19.0404
HU,1103,Budapest,47.4984,19.0404
HU,1104,Budapest,47.4984,19.0404
HU,1105,Budapest,47.4984,19.0404
HU,1106,Budapest,47.4984,19.0404
HU,1107,Budapest,47.4984,19.0404
HU,1108,Budapest,47.4984,19.0404
HU,1111,Budapest,47.4984,19.0404
HU,1112,Budapest,47.4984,19.0404
HU,1113,Budapest,47.4984,19.0404
HU,1114,Budapest,47.4984,19.0404
HU,1115,Budapest,47.4984,19.0404
HU,1116,Budapest,47.4984,19.0404
HU,1117,Budapest,47.4984,19.0404
HU,1118,Budapest,47.4984,19.0404
HU,1119,Budapest,47.4984,19.0404
HU,1121,Budapest,47.4984,19.0404
HU,1122,Budapest,47.4984,19.0404
HU,1123,Budapest,47.4984,19.0404
HU,1124,Budapest,47.4984,19.0404
