country_code,postal_code,place_name,latitude,longitude
CZ,391 65,Křída,49.36,14.49
CZ,391 65,Blatec,49.2614,14.534
CZ,391 65,Černýšovice,49.3251,14.5204
CZ,391 65,Haškovcova Lhota,49.3325,14.4666
CZ,391 65,Staré Sedlo,49.3662,14.471
CZ,391 65,Rataje,49.3501,14.4457
CZ,391 65,Senožaty,49.3189,14.4795
CZ,391 65,Hodětín,49.2522,14.5486
CZ,391 65,Nová Ves,49.2625,14.5527
CZ,391 65,Bechyňská Smoleč,49.3095,14.5472
CZ,391 65,Radětice,49.3194,14.4413
CZ,391 65,Záhoří,49.2396,14.5135
CZ,391 65,Čenkov u Bechyně,49.2332,14.501
CZ,391 65,Bežerovice,49.2981,14.5167
CZ,391 65,Hodonice,49.2685,14.4874
CZ,391 65,Kozín,49.3583,14.4602
CZ,391 65,Hutě,49.3105,14.5038
CZ,391 65,Bechyně,49.2952,14.4681
CZ,391 65,Hvožďany,49.2862,14.4326
CZ,391 71,Březnice,49.2518,14.514
CZ,391 72,Sudoměřice u Bechyně,49.2902,14.5377
CZ,391 73,Hlavatce,49.2955,14.6212
CZ,391 74,Želeč,49.3183,14.6466
CZ,391 75,Dudov,49.3219,14.5853
CZ,391 75,Všechlapy,49.327,14.5575
CZ,391 75,Hnojná Lhotka,49.4032,14.6189
CZ,391 75,Třebelice,49.3353,14.5774
CZ,391 75,Obora,49.3391,14.6387
CZ,391 75,Nové Lány,49.3751,14.5787
CZ,391 75,Bečice,49.3827,14.5532
CZ,391 75,Maršov,49.3488,14.6313
CZ,391 75,Malšice,49.3639,14.5787
CZ,391 75,Dražičky,49.399,14.5987
CZ,391 75,Vyhnanice,49.3057,14.6028
CZ,391 75,Skrýchov u Malšic,49.3545,14.5876
CZ,391 75,Čenkov,49.3482,14.5833
CZ,391 75,Dobřejice,49.3612,14.5325
CZ,391 75,Bezděčín,49.3326,14.6169
CZ,391 75,Staré Lány,49.3738,14.5601
CZ,391 76,Slapy,49.3869,14.6166
CZ,391 81,Borkovice,49.2079,14.6434
CZ,391 81,Hamr,49.155,14.7603
CZ,391 81,Zálší,49.2179,14.5992
CZ,391 81,Mažice,49.2135,14.6128
CZ,391 81,Drahov,49.1754,14.7542
CZ,391 81,Sviny,49.1871,14.6359
CZ,391 81,Horusice,49.1642,14.6714
CZ,391 81,Zlukov,49.1929,14.7451
CZ,391 81,Žíšov,49.1999,14.6934
CZ,391 81,Veselí nad Lužnicí II,49.1884,14.6835
CZ,391 81,Val,49.1461,14.756
CZ,391 81,Kundratice,49.1775,14.6446
CZ,391 81,Klečaty,49.2341,14.5902
CZ,391 81,Veselí nad Lužnicí I,49.1884,14.6835
CZ,391 81,Vlkov,49.1512,14.7252
CZ,391 81,Řípec,49.2142,14.7367
CZ,392 01,Psárov,49.3189,14.9055
CZ,392 01,Chotěmice,49.2752,14.8769
CZ,392 01,Vlastiboř,49.2579,14.6367
CZ,392 01,Vesce,49.2497,14.6769
CZ,392 01,Nedvědice,49.288,14.7573
CZ,392 01,Dráchov,49.2264,14.7066
CZ,392 01,Svinky,49.2708,14.6183
CZ,392 01,Hlavňov,49.288,14.7573
CZ,392 01,Krátošice,49.3259,14.7867
CZ,392 01,Chabrovice,49.3305,14.785
CZ,392 01,Kvasejovice,49.2535,14.7628
CZ,392 01,Nová Ves,49.2667,14.8361
CZ,392 01,Debrník,49.2766,14.6355
CZ,392 01,Zvěrotice,49.272,14.7447
CZ,392 01,Svatá Anna,49.376,14.6877
CZ,392 01,Čeraz,49.2466,14.6922
CZ,392 01,Budislav,49.2938,14.8374
CZ,392 01,Lžín,49.2272,14.796
CZ,392 01,Mlýny,49.3362,14.877
CZ,392 01,Klenovice,49.2788,14.7157
CZ,392 01,Hrušova Lhota,49.2435,14.783
CZ,392 01,Rybova Lhota,49.2893,14.6877
CZ,392 01,Katov,49.2817,14.8285
CZ,392 01,Třebějice,49.2444,14.8198
CZ,392 01,Záluží u Budislavě,49.2822,14.8539
CZ,392 01,Vlčeves,49.357,14.9005
CZ,392 01,Soběslav,49.2599,14.7186
CZ,392 01,Komárov,49.2501,14.594
CZ,392 01,Chlebov,49.2565,14.7482
CZ,392 01,Roudná,49.3044,14.7186
CZ,392 01,Mokrá,49.2557,14.6733
CZ,392 01,Kajetín,49.3286,14.8228
CZ,392 01,Krtov,49.3484,14.8325
CZ,392 01,Dvorce,49.2843,14.7866
CZ,392 01,Předboř,49.32,14.8545
CZ,392 01,Skopytce,49.3315,14.7982
CZ,392 01,Přehořov,49.2476,14.7562
CZ,392 01,Záluží,49.4235,14.7086
CZ,392 01,Sedlečko u Soběslavě,49.2831,14.7446
CZ,392 01,Závsí,49.2394,14.8195
CZ,392 01,Janov,49.301,14.73
CZ,392 01,Brandlín,49.3058,14.7876
CZ,392 01,Záříčí,49.249,14.8278
CZ,392 01,Mezná,49.2581,14.8007
CZ,392 01,Tříklasovice,49.3172,14.8954
CZ,398 52,Nadějkov,49.5027,14.4792
CZ,399 01,Křenovy Dvory,49.376,14.6877
CZ,399 01,Číčovice,49.376,14.6877
CZ,399 01,Pohořelice,49.376,14.6877
CZ,399 01,Hubov,49.5015,14.4896
CZ,399 01,Kaliště,49.5221,14.4805
CZ,399 01,Hronova Vesec,49.376,14.6877
CZ,399 01,Modlíkov,49.4893,14.4657
CZ,399 01,Starcova Lhota,49.5204,14.5089
CZ,399 01,Petříkovice,49.4948,14.4732
CZ,399 01,Bezděkov,49.5293,14.4797
CZ,399 01,Nepřejov,49.376,14.6877
CZ,399 01,Mozolov,49.5068,14.4596
CZ,399 01,Vratišov,49.482,14.4607
CZ,399 01,Brtec,49.4787,14.4729
CZ,399 01,Šichova Vesec,49.5021,14.4563
CZ,399 01,Chlístov,49.5391,14.4844
CZ,393 01,Rovná,49.3731,15.2481
CZ,393 01,Chaloupky,49.4049,15.37
CZ,393 01,Proseč pod Křemešníkem,49.4152,15.2949
CZ,393 01,Petrkov,49.4555,15.3585
CZ,393 01,Milotičky,49.4825,15.1483
CZ,393 01,Starý Pelhřimov,49.4368,15.1968
CZ,393 01,Jelcovy Lhotky,49.4511,15.3171
CZ,393 01,Žirov,49.4642,15.3236
CZ,393 01,Častonín,49.4485,15.3543
CZ,393 01,Čakovice,49.4566,15.1777
CZ,393 01,Služátky,49.4562,15.2528
CZ,393 01,Řemenov,49.4267,15.2697
CZ,393 01,Milotice,49.5,15.2833
CZ,393 01,Bitětice,49.4658,15.1483
CZ,393 01,Lešov,49.3866,15.2995
CZ,393 01,Zmišovice,49.496,15.1904
CZ,393 01,Vokov,49.3955,15.2198
CZ,393 01,Střítež pod Křemešníkem,49.434,15.3202
CZ,393 01,Zachotín,49.4623,15.3479
CZ,393 01,Zajíčkov,49.378,15.258
CZ,393 01,Ostrovec,49.3325,15.2591
CZ,393 01,Putimov,49.4138,15.2688
CZ,393 01,Útěchovičky,49.4683,15.2876
CZ,393 01,Hodějovice,49.4649,15.2074
CZ,393 01,Chmelná,49.3981,15.1261
CZ,393 01,Vlásenice-Drbohlavy,49.3496,15.1795
CZ,393 01,Dubovice,49.4326,15.1746
CZ,393 01,Radětín,49.4522,15.2273
CZ,393 01,Benátky,49.345,15.2489
CZ,393 01,Popelištná,49.5006,15.2023
CZ,393 01,Plevnice,49.4374,15.2891
CZ,393 01,Čížkov,49.4404,15.1185
CZ,393 01,Vratišov,49.3603,15.2253
CZ,393 01,Čelistná,49.3602,15.2063
CZ,393 01,Vadčice,49.4943,15.2693
CZ,393 01,Letny,49.3672,15.2805
CZ,393 01,Rohovka,49.3416,15.2686
CZ,393 01,Částkovice,49.4,15.15
CZ,393 01,Janovice,49.3307,15.2523
CZ,393 01,Křemešník,49.4223,15.2407
CZ,393 01,Radňov,49.3848,15.2733
CZ,393 01,Stanovice,49.4334,15.1386
CZ,393 01,Onšovice,49.49,15.2881
CZ,393 01,Skrýšov,49.4119,15.2413
CZ,393 01,Bácovice,49.4767,15.1673
CZ,393 01,Sedliště,49.4387,15.3385
CZ,393 01,Branišov,49.4205,15.3387
CZ,393 01,Řeženčice,49.368,15.3553
CZ,393 01,Proseč-Obořiště,49.4082,15.1276
CZ,393 01,Pelhřimov,49.4313,15.2234
CZ,393 01,Kocourovy Lhotky,49.4557,15.3191
CZ,393 01,Sázava,49.3931,15.3294
CZ,393 01,Velký Rybník,49.4902,15.308
CZ,393 01,Těchoraz,49.4789,15.1994
CZ,393 01,Myslov,49.3943,15.1134
CZ,393 01,Houserovka,49.3568,15.2381
CZ,393 01,Strměchy,49.4466,15.3069
CZ,393 01,Jankov,49.4151,15.3862
CZ,393 01,Myslotín,49.4035,15.1988
CZ,393 01,Nemojov,49.3998,15.2721
CZ,393 01,Ondřejov,49.3929,15.178
CZ,393 01,Chválov,49.4335,15.2622
CZ,393 01,Střítež,49.3639,15.1265
CZ,393 01,Bor,49.3802,15.1271
CZ,393 01,Pobistrýce,49.4771,15.2343
CZ,393 01,Svépravice,49.4956,15.2327
CZ,393 01,Pavlov,49.3987,15.244
CZ,393 01,Mezná,49.347,15.2114
CZ,393 01,Pejškov,49.4499,15.1416
CZ,393 01,Lipice,49.4565,15.1569
CZ,393 01,Krasíkovice,49.4616,15.2287
CZ,393 01,Moraveč,49.4091,15.0769
CZ,393 01,Dehtáře,49.4861,15.2753
CZ,393 01,Chvojnov,49.4601,15.2773
CZ,393 01,Nová Ves,49.3481,15.1399
CZ,393 01,Rybníček,49.4622,15.3001
CZ,393 01,Olešná,49.4457,15.2637
CZ,393 01,Čejkov,49.3759,15.3218
CZ,393 01,Ústrašín,49.3825,15.1686
CZ,393 01,Trsov,49.3645,15.3433
CZ,393 01,Vlásenice,49.4197,15.1654
CZ,394 01,Rynárec,49.3896,15.2347
CZ,394 02,Dobrá Voda,49.3581,15.27
CZ,394 03,Bělá,49.3125,15.2606
CZ,394 03,Nová Buková,49.346,15.297
CZ,394 03,Těšenov,49.3495,15.3607
CZ,394 03,Chrástov,49.355,15.3231
CZ,394 03,Horní Ves,49.2934,15.3075
CZ,394 03,Hříběcí,49.3158,15.2951
CZ,394 03,Turovka,49.3066,15.2762
CZ,394 03,Horní Cerekev,49.3203,15.3277
CZ,394 03,Černov,49.344,15.314
CZ,394 04,Nový Rychnov,49.3835,15.3662
CZ,394 05,Vyskytná,49.4282,15.3655
CZ,394 09,Kojčice,49.476,15.2559
CZ,394 11,Cetoraz,49.4552,14.9573
CZ,394 12,Obrataň,49.4251,14.9435
CZ,394 13,Kámen,49.4233,15.0159
CZ,394 14,Leskovice,49.4299,15.0811
CZ,394 15,Nová Cerekev,49.4172,15.1167
CZ,394 21,Vítovice,49.5112,15.1108
CZ,394 21,Březina,49.4982,15.0896
CZ,394 21,Rovná,49.5102,15.1294
CZ,394 21,Arneštovice,49.5325,15.1178
CZ,394 21,Útěchovičky,49.4606,15.0997
CZ,394 21,Litohošť,49.4503,15.0923
CZ,394 21,Lesná,49.5179,15.0576
CZ,394 21,Hořepník,49.5128,15.106
CZ,394 21,Útěchovice,49.5395,15.0293
CZ,394 21,Mašovice,49.4957,15.128
CZ,394 21,Bořetice,49.4961,15.1099
CZ,394 21,Přáslavice,49.4861,15.0853
CZ,394 21,Radějov,49.5355,15.0865
CZ,394 21,Kyjov,49.5186,15.0772
CZ,394 22,Chyšná,49.5864,15.0999
CZ,394 22,Jedlina,49.5819,15.0708
CZ,394 22,Buřenice,49.5527,15.0662
CZ,394 22,Mohelnice,49.5886,15.0348
CZ,394 22,Štědrovice,49.5824,15.0164
CZ,394 22,Čeněnice,49.5893,15.0659
CZ,394 22,Kateřinky,49.5558,15.0232
CZ,394 22,Košetice,49.5584,15.1163
CZ,394 22,Onšov,49.5782,15.1364
CZ,394 22,Petrovsko,49.564,15.0602
CZ,394 22,Skoranovice,49.5974,15.1112
CZ,394 22,Starý Smrdov,49.5654,15.0356
CZ,394 22,Kramolín,49.5704,15.0652
CZ,394 22,Nový Smrdov,49.5595,15.0315
CZ,394 22,Blažnov,49.577,15.0528
CZ,394 22,Těškovice,49.5877,15.1307
CZ,394 22,Útěchovice pod Stražištěm,49.5395,15.0293
CZ,394 22,Chlovy,49.5904,15.1433
CZ,394 22,Martinice u Onšova,49.5798,15.1154
CZ,394 22,Babice,49.5405,15.0561
CZ,394 22,Chýstovice,49.5857,15.0796
CZ,394 22,Skočidolovice,49.5721,15.0741
CZ,394 22,Nová Ves,49.5546,15.0891
CZ,394 24,Křešín,49.5817,15.0437
CZ,394 26,Lukavec,49.5654,14.9904
CZ,394 27,Vyklantice,49.5464,15.0774
CZ,394 28,Velká Chyška,49.5118,15.0373
CZ,394 43,Mladé Bříště,49.4915,15.3352
CZ,394 44,Želiv,49.5298,15.2218
CZ,394 45,Křelovice,49.5369,15.1686
CZ,394 46,Červená Řečice,49.5112,15.1784
CZ,394 51,Kaliště,49.5926,15.3041
CZ,394 52,Kejžlice,49.5905,15.3926
CZ,394 56,Senožaty,49.5691,15.198
CZ,394 59,Koberovice,49.5876,15.2629
CZ,394 61,Božejov,49.3621,15.1558
CZ,394 62,Libkova Voda,49.3765,15.191
CZ,394 63,Častrov,49.3078,15.1803
CZ,394 64,Počátky,49.2602,15.2402
CZ,394 68,Horní Vilímeč,49.241,15.2578
CZ,394 68,Polesí,49.2935,15.2465
CZ,394 68,Léskovec,49.2862,15.2806
CZ,394 68,Štítné,49.2561,15.1194
CZ,394 68,Cholunná,49.2656,15.2031
CZ,394 68,Heřmaneč,49.2806,15.2636
CZ,394 68,Prostý,49.2303,15.2379
CZ,394 68,Jakubín,49.288,15.1982
CZ,394 68,Žirovnice,49.2532,15.1882
CZ,394 68,Vesce,49.2517,15.2389
CZ,394 68,Stranná,49.2737,15.1531
CZ,394 68,Vlčetín,49.232,15.1603
CZ,394 68,Stojčín,49.2377,15.2219
CZ,394 68,Ctiboř,49.2946,15.215
CZ,394 68,Lítkovice,49.2598,15.1454
CZ,394 70,Mirotín,49.3081,14.9856
CZ,394 70,Perky,49.3047,15.1962
CZ,394 70,Rodinov,49.2828,15.1038
CZ,394 70,Rutov,49.3261,14.9749
CZ,394 70,Knížata,49.3597,15.0957
CZ,394 70,Antonka,49.3089,15.1029
CZ,394 70,Březí,49.436,15.1618
CZ,394 70,Markvarec,49.3776,15.0903
CZ,394 70,Gabrielka,49.2893,15.0659
CZ,394 70,Nový Drahoňov,49.3607,15.0722
CZ,394 70,Dráchov,49.3278,15.0669
CZ,394 70,Veselá,49.3191,15.2267
CZ,394 70,Pelec,49.3195,15.1397
CZ,394 70,Bořetín,49.3101,14.9476
CZ,394 70,Vlkosovice,49.3407,14.9588
CZ,394 70,Včelnička,49.3044,15.0424
CZ,394 70,Dvořiště,49.3167,15
CZ,394 70,Babín,49.3413,15.0807
CZ,394 70,Benešov,49.3382,15.0043
CZ,394 70,Nová Ves,49.3139,15.0493
CZ,394 70,Johanka,49.319,15.0908
CZ,394 70,Vodná,49.2878,15.0529
CZ,394 70,Pravíkov,49.3333,15.1
CZ,394 70,Metánov,49.2947,15.1702
CZ,394 70,Lhota,49.3,15.05
CZ,394 70,Kamenice nad Lipou,49.303,15.0752
CZ,394 70,Drahoňov,49.359,15.0844
CZ,394 70,Vlasenice,49.3016,15.1246
CZ,394 70,Krumvald,49.3628,15.1094
CZ,394 70,Lhota-Vlasenice,49.3016,15.1246
CZ,394 91,Bohdalín,49.3077,15.0158
CZ,394 92,Mnich,49.2984,14.9657
CZ,394 93,Chválkov,49.3272,14.9679
CZ,394 94,Lidmaň,49.3818,15.0367
CZ,394 94,Bohutín,49.376,15.0188
CZ,394 94,Dobešov,49.3605,14.9632
CZ,394 94,Hojava,49.3725,15.0276
CZ,394 94,Svatava,49.3739,14.9938
CZ,394 94,Lidmaňka,49.3897,15.0537
CZ,394 94,Panské Mlýny,49.3548,14.9411
CZ,394 94,Vackov,49.3745,14.9809
CZ,394 94,Černovice,49.3727,14.9609
CZ,394 94,Hojovice,49.3284,14.9198
CZ,394 94,Rytov,49.3559,14.9848
CZ,394 94,Střítež,49.3639,15.1265
CZ,394 95,Křeč,49.3893,14.917
CZ,394 96,Těmice,49.3518,15.0604
CZ,395 01,Velká Rovná,49.4753,14.936
CZ,395 01,Hrobská Zahrádka,49.4378,14.931
CZ,395 01,Bezděčín,49.4084,14.9159
CZ,395 01,Salačova Lhota,49.524,14.9802
CZ,395 01,Dobrá Voda u Pacova,49.4041,15.0286
CZ,395 01,Zelená Ves,49.5455,14.9586
CZ,395 01,Věžná,49.4142,14.9887
CZ,395 01,Roučkovice,49.4774,15.0392
CZ,395 01,Zlátenka,49.4235,15.0586
CZ,395 01,Údolí,49.4044,14.9081
CZ,395 01,Holýšov,49.5495,14.9361
CZ,395 01,Bedřichov,49.4746,14.9617
CZ,395 01,Týmova Ves,49.5516,14.9798
CZ,395 01,Velká Ves,49.568,14.9539
CZ,395 01,Bratřice,49.5165,15.0012
CZ,395 01,Pacov,49.4708,15.0017
CZ,395 01,Samšín,49.4856,15.0617
CZ,395 01,Velká Černá,49.5175,14.9626
CZ,395 01,Nesvačily,49.4338,15.0614
CZ,395 01,Těchobuz,49.5101,14.9306
CZ,395 01,Nové Vyklantice,49.5512,15.0447
CZ,395 01,Jetřichovec,49.5,14.9667
CZ,395 01,Zhořec,49.4896,14.9625
CZ,395 01,Malá Černá,49.5155,14.977
CZ,395 01,Cetule,49.5116,15.0124
CZ,395 01,Sudkův Důl,49.4057,14.9261
CZ,395 01,Vysoká Lhota,49.4167,15.0423
CZ,395 01,Pošná,49.4588,15.0422
CZ,395 01,Šimpach,49.4363,14.975
CZ,395 01,Moudrov,49.3915,14.9723
CZ,395 01,Důl,49.4521,15.0301
CZ,395 01,Bezděkov,49.573,14.968
CZ,395 01,Zhoř,49.5,14.95
CZ,395 01,Zahrádka,49.4612,15.0681
CZ,395 01,Nová Ves,49.4633,15.0327
CZ,395 01,Kopaniny,49.5868,14.9874
CZ,395 01,Nízká Lhota,49.4383,15.0307
CZ,395 01,Mezilesí,49.5409,14.9491
CZ,395 01,Nový Dvůr,49.436,15.1618
CZ,395 01,Jelenov,49.6023,14.9897
CZ,395 01,Čáslavsko,49.4904,15.0001
CZ,395 01,Eš,49.4346,15.0013
CZ,395 01,Vintířov,49.3999,14.9893
CZ,395 01,Staré Vyklantice,49.5558,15.0376
CZ,395 01,Brná,49.4084,14.976
CZ,395 01,Proseč,49.6007,15.3291
CZ,396 01,Malý Budíkov,49.5919,15.3901
CZ,396 01,Hojkovy,49.5589,15.2876
CZ,396 01,Brunka,49.5589,15.2876
CZ,396 01,Světlice,49.5698,15.3524
CZ,396 01,Poříčí,49.5392,15.2007
CZ,396 01,Bolechov,49.5387,15.2068
CZ,396 01,Vystrkov,49.5197,15.3488
CZ,396 01,Lhotka,49.5571,15.2743
CZ,396 01,Ježov,49.613,15.2337
CZ,396 01,Budíkov,49.5791,15.3626
CZ,396 01,Horní Rápotice,49.5753,15.3205
CZ,396 01,Čejov,49.5656,15.3792
CZ,396 01,Humpolec,49.5415,15.3593
CZ,396 01,Háj,49.5589,15.2876
CZ,396 01,Otavožaty,49.5733,15.2333
CZ,396 01,Lhotice,49.5584,15.2514
CZ,396 01,Křepiny,49.5589,15.2876
CZ,396 01,Lískovice,49.5436,15.255
CZ,396 01,Holušice,49.5778,15.2947
CZ,396 01,Vitice,49.5425,15.2417
CZ,396 01,Nečice,49.5544,15.1878
CZ,396 01,Staré Hutě,49.6108,15.3162
CZ,396 01,Děkančice,49.5882,15.1985
CZ,396 01,Světlický Dvůr,49.5589,15.2876
CZ,396 01,Vřesník,49.532,15.2537
CZ,396 01,Jiřičky,49.5571,15.1591
CZ,396 01,Záhoří,49.5039,15.3247
CZ,396 01,Plačkov,49.5297,15.3966
CZ,396 01,Vranice,49.6065,15.2133
CZ,396 01,Vlčí Hory,49.497,15.3718
CZ,396 01,Petrovice,49.5424,15.2798
CZ,396 01,Mysletín,49.4766,15.3682
CZ,396 01,Hněvkovice,49.5333,15.3167
CZ,396 01,Lísky,49.5734,15.2606
CZ,396 01,Bystrá,49.6097,15.3666
CZ,396 01,Sedlice,49.5151,15.2563
CZ,396 01,Hořice,49.5993,15.1854
CZ,396 01,Jiřice,49.5532,15.3183
CZ,396 01,Miletín,49.5686,15.2493
CZ,396 01,Pusté Lhotsko,49.5939,15.3503
CZ,396 01,Komorovice,49.5087,15.3455
CZ,396 01,Brtná,49.5097,15.2138
CZ,396 01,Podivice,49.6053,15.2826
CZ,396 01,Hadina,49.5589,15.2876
CZ,396 01,Rozkoš,49.541,15.3816
CZ,396 01,Hojanovice,49.5973,15.2655
CZ,396 01,Tukleky,49.5532,15.2061
CZ,396 01,Hroznětice,49.5866,15.2066
CZ,396 01,Řečice,49.6029,15.3716
CZ,396 01,Číhovice,49.5536,15.1673
CZ,396 01,Lohenice,49.5866,15.279
CZ,396 01,Syrov,49.5779,15.1777
CZ,396 01,Močidla,49.538,15.295
CZ,396 01,Kletečná,49.5061,15.2964
CZ,396 01,Záběhlice,49.6073,15.3474
CZ,396 01,Vojslavice,49.5931,15.229
CZ,396 01,Krasoňov,49.5016,15.3986
CZ,396 01,Píšť,49.6017,15.2034
CZ,396 01,Staré Bříště,49.4907,15.3625
CZ,396 01,Proseč,49.6007,15.3291
CZ,396 01,Vilémov,49.5358,15.3835
CZ,396 01,Speřice,49.5713,15.2856
CZ,580 01,Bratroňov,49.5952,15.4456
CZ,580 01,Jahodov,49.6723,15.6571
CZ,580 01,Kvasetice,49.5761,15.5069
CZ,580 01,Vadín,49.6193,15.496
CZ,580 01,Veselý Žďár,49.6396,15.5261
CZ,580 01,Poděbaby,49.6026,15.5327
CZ,580 01,Svatý Kříž,49.5668,15.5779
CZ,580 01,Babice,49.6342,15.4751
CZ,580 01,Kyjov,49.6295,15.6232
CZ,580 01,Šmolovy,49.5872,15.5442
CZ,580 01,Termesivy,49.6,15.6167
CZ,580 01,Veselice,49.6128,15.5372
CZ,580 01,Leština,49.5583,15.427
CZ,580 01,Zálesí,49.6829,15.6072
CZ,580 01,Čekánov,49.5867,15.4712
CZ,580 01,Ždírec,49.6292,15.6419
CZ,580 01,Suchá,49.5556,15.5754
CZ,580 01,Klanečná,49.6106,15.5182
CZ,580 01,Kněžská,49.557,15.6649
CZ,580 01,Jilemník,49.6365,15.6588
CZ,580 01,Břevnice,49.6313,15.6126
CZ,580 01,Chlístov,49.6198,15.5262
CZ,580 01,Kojetín,49.6571,15.6581
CZ,580 01,Kojkovičky,49.5862,15.4499
CZ,580 01,Vysoká,49.5623,15.6222
CZ,580 01,Jedouchov,49.5777,15.46
CZ,580 01,Údolí,49.6756,15.6059
CZ,580 01,Bezděkov,49.5829,15.4854
CZ,580 01,Květinov,49.5646,15.5073
CZ,580 01,Mozerov,49.5757,15.4407
CZ,580 01,Rozňák,49.6403,15.5639
CZ,580 01,Mírovka,49.5798,15.6179
CZ,580 01,Březinka,49.6008,15.4986
CZ,580 01,Hlavňov,49.5887,15.4765
CZ,580 01,Šachotín,49.545,15.6871
CZ,580 01,Olešná,49.6816,15.5477
CZ,580 01,Dvorce,49.6689,15.5473
CZ,580 01,Hurtova Lhota,49.5964,15.5088
CZ,580 01,Michalovice,49.5769,15.5243
CZ,580 01,Bartoušov,49.5811,15.6469
CZ,580 01,Petrkov,49.569,15.561
CZ,580 01,Horní Krupá,49.672,15.5885
CZ,580 01,Lysá,49.6932,15.588
CZ,580 01,Knyk,49.6469,15.5786
CZ,580 01,Herlify,49.6048,15.5521
CZ,580 01,Chrast,49.6455,15.6094
CZ,580 01,Květnov,49.5432,15.5931
CZ,580 01,Havlíčkův Brod,49.6069,15.5794
CZ,580 01,Radostín,49.6608,15.5434
CZ,580 01,Zbožice,49.6569,15.5646
CZ,580 01,Skála,49.5578,15.4393
CZ,580 01,Olešnice,49.6391,15.4807
CZ,582 21,Pohled,49.6036,15.6481
CZ,582 22,Poříčí,49.5669,15.7496
CZ,582 22,Dolní Jablonná,49.5565,15.7209
CZ,582 22,Krátká Ves,49.6257,15.6845
CZ,582 22,Simtany,49.6,15.6667
CZ,582 22,Přibyslav,49.5768,15.7385
CZ,582 22,Železné Horky,49.6359,15.741
CZ,582 22,Hřiště,49.5862,15.7756
CZ,582 22,Olešenka,49.5489,15.7658
CZ,582 22,Ronov nad Sázavou,49.6689,15.5473
CZ,582 22,Macourov,49.6215,15.7232
CZ,582 22,Žižkovo Pole,49.6106,15.7351
CZ,582 22,Utín,49.5865,15.6918
CZ,582 22,Modlíkov,49.6082,15.7703
CZ,582 22,Stříbrné Hory,49.6012,15.6909
CZ,582 22,Dobrá,49.582,15.7352
CZ,582 22,Česká Jablonná,49.5447,15.7441
CZ,582 22,Dlouhá Ves,49.5786,15.6747
CZ,582 23,Havlíčkova Borová,49.6358,15.7816
CZ,582 24,Oudoleň,49.6593,15.7556
CZ,582 31,Okrouhlice,49.6299,15.4908
CZ,582 32,Lipnice nad Sázavou,49.613,15.4136
CZ,582 32,Vilémovec,49.6209,15.4226
CZ,582 33,Dolní Město,49.6277,15.3823
CZ,582 34,Krásná Hora,49.6027,15.4703
CZ,582 35,Lučice,49.6623,15.4967
CZ,582 41,Skuhrov,49.6847,15.5321
CZ,582 42,Kámen,49.7126,15.5199
CZ,582 43,Tis,49.705,15.4932
CZ,582 44,Sázavka,49.7341,15.4113
CZ,582 45,Uhelná Příbram,49.768,15.5856
CZ,582 51,Šlapanov,49.5424,15.6577
CZ,582 52,Věžnice,49.6689,15.5473
CZ,582 53,Úhořilka,49.5247,15.5309
CZ,582 53,Skřivánek,49.5339,15.5904
CZ,582 53,Studénka,49.5182,15.566
CZ,582 53,Štoky,49.5025,15.5886
CZ,582 53,Kochánov,49.5342,15.5402
CZ,582 53,Skorkov,49.5084,15.4756
CZ,582 53,Chválkov,49.5296,15.5097
CZ,582 53,Okrouhlička,49.5344,15.5569
CZ,582 53,Pozovice,49.5165,15.6196
CZ,582 53,Chyška,49.5099,15.533
CZ,582 53,Dobrohostov,49.5393,15.5141
CZ,582 53,Smilov,49.5355,15.6231
CZ,582 53,Kosovy,49.4979,15.5083
CZ,582 53,Petrovice,49.5005,15.5372
CZ,582 54,Úsobí,49.5142,15.5025
CZ,582 55,Pavlov u Herálce,49.5333,15.4469
CZ,582 55,Kamenice,49.522,15.4279
CZ,582 55,Koječín,49.5488,15.4778
CZ,582 55,Herálec,49.5308,15.4571
CZ,582 55,Boňkov,49.547,15.4475
CZ,582 55,Slavníč,49.5147,15.4523
CZ,582 55,Zdislavice,49.5388,15.4214
CZ,582 55,Mikulášov,49.5088,15.4185
CZ,582 55,Radňov,49.555,15.5008
CZ,582 55,Dubí,49.5339,15.4186
CZ,582 56,Věž,49.5639,15.4591
CZ,582 57,Lípa,49.5542,15.5447
CZ,582 61,Česká Bělá,49.6429,15.691
CZ,582 62,Sobíňov,49.6996,15.7662
CZ,582 63,Rovný,49.6978,15.8177
CZ,582 63,Ždírec nad Doubravou,49.6978,15.8177
CZ,582 63,Údavy,49.7354,15.8213
CZ,582 63,Kohoutov,49.7027,15.8282
CZ,582 63,Dlouhý,49.7531,15.8157
CZ,582 63,Benátky,49.709,15.845
CZ,582 63,Slavětín,49.6686,15.7728
CZ,582 63,Stružinec,49.7245,15.8371
CZ,582 63,Staré Ransko,49.681,15.829
CZ,582 63,Hluboká,49.6604,15.855
CZ,582 63,Nové Ransko,49.6919,15.7958
CZ,582 63,Peršíkov,49.6511,15.7772
CZ,582 64,Hudeč,49.7282,15.7841
CZ,582 64,Podmoklany,49.6689,15.5473
CZ,582 64,Branišov,49.6689,15.5473
CZ,582 64,Nový Studenec,49.7203,15.7849
CZ,582 64,Horní Studenec,49.7166,15.7984
CZ,582 65,Kocourov,49.7497,15.8068
CZ,582 65,Zálesí,49.6829,15.6072
